frame,xmin,xmax,ymin,ymax,class_id,label_name
final 2_mp4-2221_jpg.rf.xIaN7Ac2hVqhLOEByncn.jpg,680,997,0,433,3,person
final 2_mp4-2221_jpg.rf.xIaN7Ac2hVqhLOEByncn.jpg,766,879,349,517,1,cell phone
final 2_mp4-7663_jpg.rf.xd8Xeb2z3OfYa8Px8hHA.jpg,465,901,35,412,3,person
final 2_mp4-1673_jpg.rf.7J2R4SMo29Cl7L0QIrMc.jpg,472,1112,236,720,3,person
final 2_mp4-1675_jpg.rf.7QNaSxesaTiqplpQ3zVN.jpg,522,1124,245,720,3,person
final 2_mp4-6891_jpg.rf.85HdP6Hwsk5WDrEQ0rQ5.jpg,626,882,499,710,1,cell phone
final 2_mp4-6891_jpg.rf.85HdP6Hwsk5WDrEQ0rQ5.jpg,462,1039,6,713,3,person
final 2_mp4-6891_jpg.rf.85HdP6Hwsk5WDrEQ0rQ5.jpg,953,1083,208,347,3,person
final 2_mp4-2629_jpg.rf.8KuYfnLYqgW4HZtsPIsr.jpg,422,1104,1,720,3,person
final 2_mp4-2629_jpg.rf.8KuYfnLYqgW4HZtsPIsr.jpg,828,1235,411,606,1,cell phone
final 2_mp4-8692_jpg.rf.C3are3QyESdamzOyKlrh.jpg,336,875,137,683,3,person
final 2_mp4-4503_jpg.rf.COfcSdnaBIy5DYPcPLSE.jpg,356,1050,99,720,3,person
final 2_mp4-6059_jpg.rf.CZwGaKXj4JDvr117TQL6.jpg,546,833,541,720,1,cell phone
final 2_mp4-6059_jpg.rf.CZwGaKXj4JDvr117TQL6.jpg,335,1022,96,719,3,person
final 2_mp4-3483_jpg.rf.FOVkiIovYFSkyLLls0cq.jpg,1057,1280,226,706,3,person
final 2_mp4-3483_jpg.rf.FOVkiIovYFSkyLLls0cq.jpg,331,585,0,310,3,person
final 2_mp4-3483_jpg.rf.FOVkiIovYFSkyLLls0cq.jpg,440,1040,0,720,3,person
final 2_mp4-3483_jpg.rf.FOVkiIovYFSkyLLls0cq.jpg,534,942,588,720,1,cell phone
final 2_mp4-1953_jpg.rf.LW9s4qUsY4oJI8sIv8cw.jpg,794,981,557,720,1,cell phone
final 2_mp4-1953_jpg.rf.LW9s4qUsY4oJI8sIv8cw.jpg,619,1009,252,720,3,person
final 2_mp4-1953_jpg.rf.LW9s4qUsY4oJI8sIv8cw.jpg,1168,1280,400,714,3,person
final 2_mp4-3510_jpg.rf.Pjgjy6wXex9VIiazwpMd.jpg,804,1047,571,720,1,cell phone
final 2_mp4-3510_jpg.rf.Pjgjy6wXex9VIiazwpMd.jpg,541,974,88,720,3,person
final 2_mp4-3510_jpg.rf.Pjgjy6wXex9VIiazwpMd.jpg,2,721,2,388,3,person
final 2_mp4-0620_jpg.rf.QCMXoeatRDO7V5syUJRx.jpg,161,1162,182,720,3,person
final 2_mp4-3312_jpg.rf.QtPxxEOsRtnzfrOVrgqb.jpg,176,490,0,666,3,person
final 2_mp4-3312_jpg.rf.QtPxxEOsRtnzfrOVrgqb.jpg,495,874,59,720,3,person
final 2_mp4-3312_jpg.rf.QtPxxEOsRtnzfrOVrgqb.jpg,670,837,296,554,1,cell phone
final 2_mp4-7530_jpg.rf.RwMGbvtuIhk6ZvLaMX9M.jpg,413,995,0,418,3,person
final 2_mp4-4046_jpg.rf.WiG6uBYFmtQ4OnY0steR.jpg,0,310,0,720,3,person
final 2_mp4-4046_jpg.rf.WiG6uBYFmtQ4OnY0steR.jpg,376,1038,74,720,3,person
final 2_mp4-8515_jpg.rf.ZvAch2HnHBDsvdJ2EwhU.jpg,368,939,130,720,3,person
final 2_mp4-5977_jpg.rf.fSUx0hlxqiwodDUJ4F4U.jpg,0,360,0,720,3,person
final 2_mp4-5977_jpg.rf.fSUx0hlxqiwodDUJ4F4U.jpg,75,350,488,631,1,cell phone
final 2_mp4-5977_jpg.rf.fSUx0hlxqiwodDUJ4F4U.jpg,435,1074,86,720,3,person
final 2_mp4-5977_jpg.rf.fSUx0hlxqiwodDUJ4F4U.jpg,613,877,643,720,1,cell phone
final 2_mp4-5554_jpg.rf.k6j9d3iNpQxDZxXJDksM.jpg,365,586,270,702,1,cell phone
final 2_mp4-5554_jpg.rf.k6j9d3iNpQxDZxXJDksM.jpg,371,1070,81,720,3,person
final 2_mp4-4876_jpg.rf.oFtXnjKLvTlwq22K3kOt.jpg,156,826,46,695,3,person
final 2_mp4-2266_jpg.rf.ppm1Ab2TUYUyVvXnn73a.jpg,377,1036,188,720,3,person
final 2_mp4-2266_jpg.rf.ppm1Ab2TUYUyVvXnn73a.jpg,434,896,1,315,3,person
final 2_mp4-0537_jpg.rf.ryeE1XjlePbYFwF74Cqa.jpg,692,806,303,492,1,cell phone
final 2_mp4-0537_jpg.rf.ryeE1XjlePbYFwF74Cqa.jpg,466,916,214,720,3,person
final 2_mp4-0537_jpg.rf.ryeE1XjlePbYFwF74Cqa.jpg,796,1097,0,676,3,person
final 2_mp4-7519_jpg.rf.siQlz9h90VC9erGSKwtm.jpg,434,999,0,720,3,person
final 2_mp4-3265_jpg.rf.tJK2Dur0aAj6fVPH3Xho.jpg,404,647,0,348,3,person
final 2_mp4-3265_jpg.rf.tJK2Dur0aAj6fVPH3Xho.jpg,503,933,27,618,3,person
final 2_mp4-3265_jpg.rf.tJK2Dur0aAj6fVPH3Xho.jpg,564,838,626,720,1,cell phone
final 2_mp4-3957_jpg.rf.tMbIvULzdb9yYANiAnU9.jpg,237,1045,122,720,3,person
final 2_mp4-0980_jpg.rf.tN5aXIxLWqSEBeqUTwan.jpg,300,1040,244,720,3,person
final 2_mp4-3375_jpg.rf.tgWt6DNGO5AH43t5BX4x.jpg,503,829,656,720,1,cell phone
final 2_mp4-3375_jpg.rf.tgWt6DNGO5AH43t5BX4x.jpg,455,930,0,648,3,person
final 2_mp4-3375_jpg.rf.tgWt6DNGO5AH43t5BX4x.jpg,63,520,0,482,3,person
final 2_mp4-8532_jpg.rf.tx9rFFp0TcAteKag9CHG.jpg,371,810,152,698,3,person
final 2_mp4-8532_jpg.rf.tx9rFFp0TcAteKag9CHG.jpg,785,1140,322,698,1,cell phone
final 2_mp4-0761_jpg.rf.ubCbDMrCoVqeQhvcv9kq.jpg,1044,1141,226,391,3,person
final 2_mp4-0761_jpg.rf.ubCbDMrCoVqeQhvcv9kq.jpg,914,1062,209,361,3,person
final 2_mp4-0761_jpg.rf.ubCbDMrCoVqeQhvcv9kq.jpg,427,634,0,170,3,person
final 2_mp4-0761_jpg.rf.ubCbDMrCoVqeQhvcv9kq.jpg,356,666,166,385,2,laptop
final 2_mp4-0761_jpg.rf.ubCbDMrCoVqeQhvcv9kq.jpg,537,1052,7,676,3,person
final 2_mp4-3680_jpg.rf.uuxwRc339SZywolz8oFf.jpg,301,1002,112,720,3,person
final 2_mp4-7549_jpg.rf.wVk8yeqlL4KiaNicbA8q.jpg,451,1070,1,581,3,person
final 2_mp4-9106_jpg.rf.zD76q81IXCt37bGHKmEj.jpg,438,841,165,651,3,person
final 2_mp4-9106_jpg.rf.zD76q81IXCt37bGHKmEj.jpg,0,236,27,639,3,person
frame_3850_jpg.rf.0teBf9crSpMav5IaqsVS.jpg,122,424,118,639,3,person
frame_3850_jpg.rf.0teBf9crSpMav5IaqsVS.jpg,355,617,161,387,1,cell phone
frame_5020_jpg.rf.30kDC626xucGgUULZo8L.jpg,0,143,1,628,3,person
frame_5020_jpg.rf.30kDC626xucGgUULZo8L.jpg,151,440,154,638,3,person
final 2_mp4-8655_jpg.rf.8DnQ0fQ4sgY603lIujaw.jpg,392,902,144,604,3,person
frame_3500_jpg.rf.AC3e5YIpzJnvSLUP0vb7.jpg,200,535,450,639,3,person
final 2_mp4-2363_jpg.rf.ATnFxgkiGlSpEnxPFEAF.jpg,460,1045,229,720,3,person
frame_2830_jpg.rf.BhSa5Y3bXop3KZe4VaJl.jpg,107,407,191,639,3,person
frame_2830_jpg.rf.BhSa5Y3bXop3KZe4VaJl.jpg,24,183,308,491,1,cell phone
final 2_mp4-1391_jpg.rf.FRIu30Pf8iG0tWB7u1Nj.jpg,375,1073,171,720,3,person
final 2_mp4-7404_jpg.rf.Fhf6MUCA7hzBnM8ptKw5.jpg,807,1208,334,720,2,laptop
final 2_mp4-7404_jpg.rf.Fhf6MUCA7hzBnM8ptKw5.jpg,386,908,133,720,3,person
frame_2080_jpg.rf.FuitcF7BtYzlfr1oey1D.jpg,244,497,224,639,3,person
frame_2080_jpg.rf.FuitcF7BtYzlfr1oey1D.jpg,132,315,71,640,2,laptop
final 2_mp4-6129_jpg.rf.HxlAbsbegyiILkaTjbuH.jpg,380,1010,154,720,3,person
final 2_mp4-6129_jpg.rf.HxlAbsbegyiILkaTjbuH.jpg,438,875,617,692,1,cell phone
final 2_mp4-5409_jpg.rf.IWTduQvFE3LOxuADaExa.jpg,447,837,137,715,3,person
final 2_mp4-5409_jpg.rf.IWTduQvFE3LOxuADaExa.jpg,840,1108,0,603,3,person
final 2_mp4-5409_jpg.rf.IWTduQvFE3LOxuADaExa.jpg,717,958,74,364,2,laptop
final 2_mp4-8484_jpg.rf.IvyyGFwMbRCNAm0FEWpW.jpg,388,838,152,720,3,person
final 2_mp4-8484_jpg.rf.IvyyGFwMbRCNAm0FEWpW.jpg,452,570,306,576,1,cell phone
final 2_mp4-6292_jpg.rf.JJRtwsA5SeFIjlCnvSxq.jpg,343,1024,151,720,3,person
final 2_mp4-7913_jpg.rf.NvSzx1xIsOMaSeVtF4NV.jpg,505,1075,381,720,2,laptop
final 2_mp4-7913_jpg.rf.NvSzx1xIsOMaSeVtF4NV.jpg,482,840,173,457,3,person
final 2_mp4-8687_jpg.rf.QtcMQZXR29nebKKcU28n.jpg,432,903,178,709,3,person
final 2_mp4-7966_jpg.rf.ScNSAo6fSIbWqSpnpRrC.jpg,437,854,149,554,3,person
final 2_mp4-8766_jpg.rf.T5M9mHi4g1y3D3ZNkZqe.jpg,444,762,191,675,3,person
final 2_mp4-8766_jpg.rf.T5M9mHi4g1y3D3ZNkZqe.jpg,796,1090,28,600,3,person
final 2_mp4-6982_jpg.rf.USRA37B4cxLd6tEbd8dl.jpg,457,1069,46,720,3,person
final 2_mp4-6982_jpg.rf.USRA37B4cxLd6tEbd8dl.jpg,937,1119,53,470,3,person
final 2_mp4-6982_jpg.rf.USRA37B4cxLd6tEbd8dl.jpg,1007,1280,0,608,3,person
final 2_mp4-6982_jpg.rf.USRA37B4cxLd6tEbd8dl.jpg,618,845,462,720,1,cell phone
final 2_mp4-0707_jpg.rf.a4a2VH1NxBN1AsiLUozY.jpg,414,915,140,719,3,person
final 2_mp4-0707_jpg.rf.a4a2VH1NxBN1AsiLUozY.jpg,869,1260,12,518,3,person
final 2_mp4-0707_jpg.rf.a4a2VH1NxBN1AsiLUozY.jpg,1085,1280,372,588,2,laptop
frame_4770_jpg.rf.dEcNSeSy0JwP3nHv92t9.jpg,180,477,102,639,3,person
final 2_mp4-8590_jpg.rf.hRgvjKso5zzmMLEaZJMz.jpg,341,1003,172,720,3,person
final 2_mp4-8429_jpg.rf.hkBEC1WZdvNO67BLGSjk.jpg,328,868,133,720,3,person
final 2_mp4-0510_jpg.rf.hwYNLYTq4SQ1DJxCV4Hg.jpg,748,855,390,565,1,cell phone
final 2_mp4-0510_jpg.rf.hwYNLYTq4SQ1DJxCV4Hg.jpg,437,957,236,720,3,person
final 2_mp4-0510_jpg.rf.hwYNLYTq4SQ1DJxCV4Hg.jpg,730,1105,5,589,3,person
frame_4550_jpg.rf.j2BAwNTRUNI3UrbG4Mv5.jpg,153,536,128,639,3,person
final 2_mp4-1066_jpg.rf.o2DAeKsWYLXgNqWV8WuW.jpg,495,1054,196,720,3,person
frame_1220_jpg.rf.sepjdOjGNpcwdsCUW7bD.jpg,192,473,177,638,3,person
final 2_mp4-3945_jpg.rf.uHOG2wgqhvtvDem342ZW.jpg,307,1038,123,720,3,person
final 2_mp4-8279_jpg.rf.vQS6UHlnb4RcLy0gunLM.jpg,417,991,175,713,3,person
final 2_mp4-4102_jpg.rf.xwjY1jTnFuRTlCTzYuKP.jpg,174,992,114,720,3,person
final 2_mp4-2097_jpg.rf.ziJZJ7Eodzx7ty1m7aeK.jpg,483,928,157,712,3,person
final 2_mp4-2097_jpg.rf.ziJZJ7Eodzx7ty1m7aeK.jpg,804,1184,10,499,3,person
final 2_mp4-0307_jpg.rf.6mNjIWSDZLEJGCnk1L5G.jpg,421,972,10,705,3,person
final 2_mp4-0307_jpg.rf.6mNjIWSDZLEJGCnk1L5G.jpg,702,906,340,682,1,cell phone
final 2_mp4-0307_jpg.rf.6mNjIWSDZLEJGCnk1L5G.jpg,1013,1122,214,659,3,person
final 2_mp4-7006_jpg.rf.AkYIUsrYVvwGQXSGbbYG.jpg,550,675,223,483,1,cell phone
final 2_mp4-7006_jpg.rf.AkYIUsrYVvwGQXSGbbYG.jpg,420,906,43,720,3,person
final 2_mp4-7006_jpg.rf.AkYIUsrYVvwGQXSGbbYG.jpg,899,1075,65,544,3,person
final 2_mp4-7006_jpg.rf.AkYIUsrYVvwGQXSGbbYG.jpg,1075,1280,0,676,3,person
final 2_mp4-4381_jpg.rf.DFqRRi0RLiNvVvlY31oQ.jpg,326,1030,76,720,3,person
final 2_mp4-4381_jpg.rf.DFqRRi0RLiNvVvlY31oQ.jpg,453,636,333,697,1,cell phone
final 2_mp4-3488_jpg.rf.FZy2wDy5vIcEFQwrmUzP.jpg,1003,1280,181,720,3,person
final 2_mp4-3488_jpg.rf.FZy2wDy5vIcEFQwrmUzP.jpg,350,588,0,317,3,person
final 2_mp4-3488_jpg.rf.FZy2wDy5vIcEFQwrmUzP.jpg,456,904,5,720,3,person
final 2_mp4-3488_jpg.rf.FZy2wDy5vIcEFQwrmUzP.jpg,625,824,436,658,1,cell phone
final 2_mp4-6334_jpg.rf.LAykwc5tOqbuF5dM3vCp.jpg,341,506,355,665,1,cell phone
final 2_mp4-6334_jpg.rf.LAykwc5tOqbuF5dM3vCp.jpg,272,980,135,720,3,person
final 2_mp4-0943_jpg.rf.NNVmI3TzNuhA3wVtUbjE.jpg,336,1006,236,720,3,person
final 2_mp4-5088_jpg.rf.NgnpbXkullydAeJKLiFQ.jpg,248,836,51,720,3,person
final 2_mp4-5088_jpg.rf.NgnpbXkullydAeJKLiFQ.jpg,283,454,217,458,1,cell phone
final 2_mp4-5088_jpg.rf.NgnpbXkullydAeJKLiFQ.jpg,792,1150,38,697,3,person
final 2_mp4-0479_jpg.rf.PSixCiMnGnSN5YsCRRnM.jpg,386,947,173,720,3,person
final 2_mp4-0479_jpg.rf.PSixCiMnGnSN5YsCRRnM.jpg,595,1157,560,645,2,laptop
final 2_mp4-0479_jpg.rf.PSixCiMnGnSN5YsCRRnM.jpg,968,1280,12,613,3,person
final 2_mp4-2041_jpg.rf.Ti14eGAh7YVR9vkK3elc.jpg,370,856,197,720,3,person
final 2_mp4-2041_jpg.rf.Ti14eGAh7YVR9vkK3elc.jpg,833,1236,0,635,3,person
final 2_mp4-2041_jpg.rf.Ti14eGAh7YVR9vkK3elc.jpg,1075,1280,188,720,3,person
final 2_mp4-0909_jpg.rf.VRifVXyr2EZv3yv3qAnb.jpg,412,981,219,712,3,person
final 2_mp4-5718_jpg.rf.Xe4fJ12x8rjPhvBg0i9e.jpg,353,1085,75,720,3,person
final 2_mp4-3038_jpg.rf.ZvUIezFSFUsyoiM59sUs.jpg,227,783,5,247,3,person
final 2_mp4-3409_jpg.rf.ajnLPQIWO06Xbbb8mDIg.jpg,535,674,307,476,1,cell phone
final 2_mp4-3409_jpg.rf.ajnLPQIWO06Xbbb8mDIg.jpg,447,900,133,704,3,person
final 2_mp4-3409_jpg.rf.ajnLPQIWO06Xbbb8mDIg.jpg,916,1278,0,595,3,person
final 2_mp4-7950_jpg.rf.bursrmTJLaeM8SEpXVeI.jpg,265,638,0,475,3,person
final 2_mp4-7950_jpg.rf.bursrmTJLaeM8SEpXVeI.jpg,605,922,146,553,3,person
final 2_mp4-8652_jpg.rf.dgX3C7D5E8HGYjJqKu5W.jpg,433,927,170,538,3,person
final 2_mp4-8401_jpg.rf.fGx1JhWfUXHn0It80AIK.jpg,377,897,136,720,3,person
final 2_mp4-6021_jpg.rf.fmWv3jPOFnUd8bGpuRyo.jpg,0,271,0,720,3,person
final 2_mp4-6021_jpg.rf.fmWv3jPOFnUd8bGpuRyo.jpg,391,1062,103,720,3,person
final 2_mp4-6021_jpg.rf.fmWv3jPOFnUd8bGpuRyo.jpg,439,684,264,493,1,cell phone
final 2_mp4-7233_jpg.rf.j4lRWBxF5AJM2Pu8xMhZ.jpg,1051,1147,193,397,3,person
final 2_mp4-7233_jpg.rf.j4lRWBxF5AJM2Pu8xMhZ.jpg,549,1112,18,720,3,person
final 2_mp4-8482_jpg.rf.kdO2qonddU4x2aXDXv8F.jpg,475,621,324,548,1,cell phone
final 2_mp4-8482_jpg.rf.kdO2qonddU4x2aXDXv8F.jpg,481,964,158,720,3,person
final 2_mp4-6437_jpg.rf.lLzLE5tiLczpDQdOK16B.jpg,269,979,55,720,3,person
final 2_mp4-6432_jpg.rf.mBIfUcRUN3hvEyXFaBQI.jpg,287,992,65,720,3,person
final 2_mp4-7770_jpg.rf.mS5sk6qA5eSsEy20Xmiw.jpg,702,811,330,559,1,cell phone
final 2_mp4-7770_jpg.rf.mS5sk6qA5eSsEy20Xmiw.jpg,388,848,146,719,3,person
frame_2170_jpg.rf.p2rSXVe6AymgPGoddmEK.jpg,167,456,158,639,3,person
final 2_mp4-7635_jpg.rf.plOuwHZK8X0hVHsqWKE2.jpg,494,955,0,365,3,person
final 2_mp4-6928_jpg.rf.qpANZrz3r509lJwkNCZq.jpg,381,1018,37,720,3,person
final 2_mp4-6928_jpg.rf.qpANZrz3r509lJwkNCZq.jpg,802,1048,479,716,1,cell phone
final 2_mp4-0543_jpg.rf.rkROyxVIMEAMqDoFUqkG.jpg,650,737,319,514,1,cell phone
final 2_mp4-0543_jpg.rf.rkROyxVIMEAMqDoFUqkG.jpg,428,868,224,720,3,person
final 2_mp4-0543_jpg.rf.rkROyxVIMEAMqDoFUqkG.jpg,743,1075,13,652,3,person
final 2_mp4-4987_jpg.rf.t85hQKxsw9ipBNBlpdgY.jpg,18,851,38,720,3,person
final 2_mp4-4987_jpg.rf.t85hQKxsw9ipBNBlpdgY.jpg,1090,1280,5,698,3,person
final 2_mp4-7100_jpg.rf.wdDTdTWQaGAsEwUsmBwI.jpg,401,1002,61,703,3,person
final 2_mp4-7100_jpg.rf.wdDTdTWQaGAsEwUsmBwI.jpg,925,1023,243,343,3,person
final 2_mp4-7100_jpg.rf.wdDTdTWQaGAsEwUsmBwI.jpg,920,1049,333,468,3,person
final 2_mp4-7100_jpg.rf.wdDTdTWQaGAsEwUsmBwI.jpg,1078,1280,0,498,3,person
final 2_mp4-7100_jpg.rf.wdDTdTWQaGAsEwUsmBwI.jpg,649,805,256,495,1,cell phone
final 2_mp4-2357_jpg.rf.xmVu52C9drv6XCMQYr3X.jpg,393,772,222,720,3,person
final 2_mp4-6147_jpg.rf.zQYHWGjMte17ammWolkc.jpg,302,1072,133,720,3,person
final 2_mp4-6147_jpg.rf.zQYHWGjMte17ammWolkc.jpg,465,891,617,713,1,cell phone
final 2_mp4-3986_jpg.rf.0EGMkYb2ocmYtAXPERH1.jpg,260,980,81,720,3,person
final 2_mp4-0810_jpg.rf.44BKKm8I9EwWpxFOHQdT.jpg,410,1043,202,720,3,person
final 2_mp4-5521_jpg.rf.57kvx1WoYrkBhcLOJN6Q.jpg,379,1062,86,720,3,person
final 2_mp4-8670_jpg.rf.5Q2Cf9weQzssPRmqrOEL.jpg,313,885,132,638,3,person
final 2_mp4-1325_jpg.rf.80zTyBal40Gv3I7x3IcM.jpg,705,975,453,714,1,cell phone
final 2_mp4-1325_jpg.rf.80zTyBal40Gv3I7x3IcM.jpg,464,1084,205,720,3,person
final 2_mp4-1984_jpg.rf.9zs3N7JKttfDRwLxzEFC.jpg,783,839,363,534,1,cell phone
final 2_mp4-1984_jpg.rf.9zs3N7JKttfDRwLxzEFC.jpg,548,922,252,720,3,person
final 2_mp4-1062_jpg.rf.A3u0T9QriGpFoumJqCOm.jpg,453,1119,206,720,3,person
final 2_mp4-6885_jpg.rf.CdNlpvY9WfCoyRtQ47GE.jpg,818,1082,513,720,1,cell phone
final 2_mp4-6885_jpg.rf.CdNlpvY9WfCoyRtQ47GE.jpg,390,1022,41,720,3,person
final 2_mp4-1029_jpg.rf.EeLioajpgfrBY1uvR9g8.jpg,450,1044,217,720,3,person
final 2_mp4-6738_jpg.rf.Li3QPpfuRWqM7ypBt0rS.jpg,412,1067,36,720,3,person
final 2_mp4-2431_jpg.rf.LsAwhpKnjIjH8L38UNgU.jpg,493,1093,190,720,3,person
final 2_mp4-2431_jpg.rf.LsAwhpKnjIjH8L38UNgU.jpg,911,1280,0,436,3,person
final 2_mp4-8660_jpg.rf.NVMozKEomf2JLYtASdBO.jpg,409,875,165,526,3,person
final 2_mp4-5840_jpg.rf.TIHDJkWKlE7A5FHKeWI0.jpg,461,1087,125,720,3,person
final 2_mp4-4731_jpg.rf.TKGikD22DoLx8plOvxV1.jpg,1057,1135,205,664,3,person
final 2_mp4-4731_jpg.rf.TKGikD22DoLx8plOvxV1.jpg,438,973,5,720,3,person
final 2_mp4-5855_jpg.rf.Wo1D8UxDPv2aBxs3AIU7.jpg,438,1246,124,720,3,person
final 2_mp4-5855_jpg.rf.Wo1D8UxDPv2aBxs3AIU7.jpg,649,1220,353,720,2,laptop
final 2_mp4-5122_jpg.rf.Ztka8XAX1OqYHSwTLoMG.jpg,335,977,84,720,3,person
final 2_mp4-5122_jpg.rf.Ztka8XAX1OqYHSwTLoMG.jpg,868,1280,22,474,3,person
final 2_mp4-5734_jpg.rf.aYRwAod6i74xWZHq9RHJ.jpg,377,1131,87,720,3,person
final 2_mp4-1390_jpg.rf.eh3eBRhkrXELnabP8I1F.jpg,413,1030,179,720,3,person
final 2_mp4-5844_jpg.rf.fDdZGlEAs5ZatbdSs306.jpg,396,916,107,720,3,person
final 2_mp4-5844_jpg.rf.fDdZGlEAs5ZatbdSs306.jpg,839,1280,349,720,2,laptop
final 2_mp4-6023_jpg.rf.fLCZnPDPtWJQBbCWGmvO.jpg,462,639,275,495,1,cell phone
final 2_mp4-6023_jpg.rf.fLCZnPDPtWJQBbCWGmvO.jpg,410,1090,86,719,3,person
final 2_mp4-6023_jpg.rf.fLCZnPDPtWJQBbCWGmvO.jpg,0,241,0,720,3,person
final 2_mp4-3776_jpg.rf.i9qnKMg5rbyTIrBq3L02.jpg,322,969,100,720,3,person
frame_1780_jpg.rf.j0AdjlAIBnd8P7H0gmkf.jpg,139,434,162,638,3,person
frame_2280_jpg.rf.jWBatbijt0Vz4HAX18lD.jpg,176,551,6,639,3,person
frame_2280_jpg.rf.jWBatbijt0Vz4HAX18lD.jpg,515,639,334,616,3,person
frame_2280_jpg.rf.jWBatbijt0Vz4HAX18lD.jpg,169,385,510,640,1,cell phone
final 2_mp4-8192_jpg.rf.jij7zBwHJsoD13Qzf1b7.jpg,331,905,162,702,3,person
final 2_mp4-4608_jpg.rf.n6knWKBhgXrUhuCRzvOM.jpg,1,413,0,690,3,person
final 2_mp4-4608_jpg.rf.n6knWKBhgXrUhuCRzvOM.jpg,491,936,15,653,3,person
final 2_mp4-4608_jpg.rf.n6knWKBhgXrUhuCRzvOM.jpg,914,1098,228,400,3,person
final 2_mp4-0171_jpg.rf.oPrE41YFkKH5RWfHh2jj.jpg,1052,1135,193,349,3,person
final 2_mp4-0171_jpg.rf.oPrE41YFkKH5RWfHh2jj.jpg,896,1122,0,423,3,person
final 2_mp4-0171_jpg.rf.oPrE41YFkKH5RWfHh2jj.jpg,649,1028,0,720,3,person
final 2_mp4-0171_jpg.rf.oPrE41YFkKH5RWfHh2jj.jpg,777,1068,656,720,1,cell phone
final 2_mp4-7184_jpg.rf.qkwL8zmNWQJu9k7w7DtX.jpg,288,874,29,681,3,person
final 2_mp4-7184_jpg.rf.qkwL8zmNWQJu9k7w7DtX.jpg,922,1049,93,497,3,person
final 2_mp4-7184_jpg.rf.qkwL8zmNWQJu9k7w7DtX.jpg,1026,1280,0,687,3,person
final 2_mp4-6412_jpg.rf.uEB2Bx2Za57VvlujCxMW.jpg,341,1001,67,720,3,person
final 2_mp4-6412_jpg.rf.uEB2Bx2Za57VvlujCxMW.jpg,42,242,610,720,1,cell phone
final 2_mp4-0338_jpg.rf.yDtZKBOJMAtk2t9G2GbB.jpg,917,1280,425,590,1,cell phone
final 2_mp4-0338_jpg.rf.yDtZKBOJMAtk2t9G2GbB.jpg,1025,1119,211,682,3,person
final 2_mp4-0338_jpg.rf.yDtZKBOJMAtk2t9G2GbB.jpg,150,544,0,707,3,person
final 2_mp4-0338_jpg.rf.yDtZKBOJMAtk2t9G2GbB.jpg,554,1015,7,720,3,person
final 2_mp4-5682_jpg.rf.zZeTjQDXcN0kOSwqzblh.jpg,393,1057,83,720,3,person
final 2_mp4-6227_jpg.rf.3xW7PPFCtJvjOeuW5vXM.jpg,227,640,537,649,1,cell phone
final 2_mp4-6227_jpg.rf.3xW7PPFCtJvjOeuW5vXM.jpg,333,961,107,716,3,person
frame_1460_jpg.rf.65XYSonKoygsuGqXTjLI.jpg,186,478,198,639,3,person
frame_1460_jpg.rf.65XYSonKoygsuGqXTjLI.jpg,0,126,214,639,3,person
frame_1460_jpg.rf.65XYSonKoygsuGqXTjLI.jpg,436,587,567,639,1,cell phone
final 2_mp4-8044_jpg.rf.6BguPEm99hA505f4Oeke.jpg,342,931,169,694,3,person
final 2_mp4-5466_jpg.rf.6dmZJgI6IrGHZCo6zsHY.jpg,155,514,222,471,2,laptop
final 2_mp4-5466_jpg.rf.6dmZJgI6IrGHZCo6zsHY.jpg,390,695,9,520,3,person
final 2_mp4-5466_jpg.rf.6dmZJgI6IrGHZCo6zsHY.jpg,540,1101,104,691,3,person
final 2_mp4-3115_jpg.rf.7vDT5mblVVQhixteWzsQ.jpg,416,1048,129,720,3,person
final 2_mp4-3115_jpg.rf.7vDT5mblVVQhixteWzsQ.jpg,0,257,0,720,3,person
final 2_mp4-2042_jpg.rf.9TgrGvFuQh36QbhhKMK4.jpg,381,847,203,720,3,person
final 2_mp4-2042_jpg.rf.9TgrGvFuQh36QbhhKMK4.jpg,1143,1280,228,715,3,person
final 2_mp4-2042_jpg.rf.9TgrGvFuQh36QbhhKMK4.jpg,845,1270,0,575,3,person
final 2_mp4-0410_jpg.rf.DwNvItTjWgyRELGUPbzK.jpg,242,1013,216,720,3,person
final 2_mp4-0757_jpg.rf.EFoWAOBB2LRfhfb2aRdW.jpg,1033,1144,206,367,3,person
final 2_mp4-0757_jpg.rf.EFoWAOBB2LRfhfb2aRdW.jpg,388,715,151,380,2,laptop
final 2_mp4-0757_jpg.rf.EFoWAOBB2LRfhfb2aRdW.jpg,533,884,647,720,2,laptop
final 2_mp4-0757_jpg.rf.EFoWAOBB2LRfhfb2aRdW.jpg,519,681,15,178,3,person
final 2_mp4-0757_jpg.rf.EFoWAOBB2LRfhfb2aRdW.jpg,572,1084,9,674,3,person
final 2_mp4-1450_jpg.rf.FarMZ246gaUNYhezcBWy.jpg,470,1094,239,720,3,person
final 2_mp4-4472_jpg.rf.FbIbHD1sFgPaM7dXqkjV.jpg,256,1070,75,720,3,person
frame_3230_jpg.rf.G1evUCb2KkvTLJEXtY3K.jpg,162,636,472,639,2,laptop
frame_3230_jpg.rf.G1evUCb2KkvTLJEXtY3K.jpg,211,526,71,634,3,person
frame_2830_jpg.rf.MRROJNRob6aCAuxD5W8v.jpg,193,488,185,638,3,person
